Simulation;Node;Local Preference;Next-hop;Path Length;Termination Time
1;200565;•;;0;0
1;200564;•;;0;0
1;200571;•;;0;0
1;200568;•;;0;0
1;200575;•;;0;0
1;200574;•;;0;0
1;200573;•;;0;0
1;200577;•;;0;0
1;200576;•;;0;0
1;200583;•;;0;0
1;200582;•;;0;0
1;200580;•;;0;0
1;200587;•;;0;0
1;200585;•;;0;0
1;200584;•;;0;0
1;200591;•;;0;0
1;200590;•;;0;0
1;200589;•;;0;0
1;200594;•;;0;0
1;200599;•;;0;0
1;200597;•;;0;0
1;200596;•;;0;0
1;200602;•;;0;0
1;200601;•;;0;0
1;200600;•;;0;0
1;200607;•;;0;0
1;200606;•;;0;0
1;200604;•;;0;0
1;200611;•;;0;0
1;200609;•;;0;0
1;200615;•;;0;0
1;200614;•;;0;0
1;200613;•;;0;0
1;200612;p;19551;5;10
1;200619;•;;0;0
1;200618;•;;0;0
1;200616;•;;0;0
1;200622;•;;0;0
1;200621;•;;0;0
1;200620;•;;0;0
1;200627;•;;0;0
1;200624;•;;0;0
1;200629;•;;0;0
1;200628;•;;0;0
1;200635;•;;0;0
1;200634;•;;0;0
1;200639;•;;0;0
1;200637;•;;0;0
1;200643;•;;0;0
1;200642;•;;0;0
1;200641;•;;0;0
1;200640;•;;0;0
1;200647;•;;0;0
1;200646;•;;0;0
1;200645;•;;0;0
1;200644;•;;0;0
1;200651;•;;0;0
1;200649;•;;0;0
1;200648;•;;0;0
1;200653;•;;0;0
1;200652;•;;0;0
1;200659;•;;0;0
1;200657;•;;0;0
1;200656;•;;0;0
1;200662;•;;0;0
1;200661;•;;0;0
1;200660;•;;0;0
1;200667;•;;0;0
1;200666;•;;0;0
1;200665;•;;0;0
1;200670;•;;0;0
1;200669;•;;0;0
1;200668;•;;0;0
1;200675;•;;0;0
1;200672;•;;0;0
1;200679;•;;0;0
1;200678;•;;0;0
1;200683;•;;0;0
1;200682;•;;0;0
1;200680;•;;0;0
1;200687;•;;0;0
1;200686;•;;0;0
1;200685;•;;0;0
1;200691;•;;0;0
1;200689;•;;0;0
1;200688;•;;0;0
1;200695;•;;0;0
1;200693;•;;0;0
1;200692;•;;0;0
1;200699;•;;0;0
1;200698;•;;0;0
1;200697;•;;0;0
1;200696;•;;0;0
1;200703;•;;0;0
1;200702;•;;0;0
1;200701;•;;0;0
1;200700;•;;0;0
1;200707;•;;0;0
1;200706;•;;0;0
1;200705;•;;0;0
1;200711;•;;0;0
1;200709;•;;0;0
1;200715;•;;0;0
1;200714;•;;0;0
1;200713;•;;0;0
1;200719;•;;0;0
1;200722;•;;0;0
1;200721;•;;0;0
1;200727;•;;0;0
1;200726;•;;0;0
1;200724;•;;0;0
1;200729;•;;0;0
1;200735;•;;0;0
1;200734;•;;0;0
1;200739;•;;0;0
1;200738;•;;0;0
1;200736;•;;0;0
1;200743;•;;0;0
1;200742;•;;0;0
1;200741;•;;0;0
1;200740;•;;0;0
1;200746;•;;0;0
1;200745;•;;0;0
1;200744;•;;0;0
1;200751;•;;0;0
1;200750;•;;0;0
1;200748;•;;0;0
1;200755;•;;0;0
1;200752;•;;0;0
1;200759;•;;0;0
1;200758;•;;0;0
1;200757;•;;0;0
1;200756;•;;0;0
1;200762;•;;0;0
1;200761;•;;0;0
1;200760;•;;0;0
1;200767;•;;0;0
1;200765;•;;0;0
1;200764;•;;0;0
1;200770;•;;0;0
1;200768;•;;0;0
1;200774;•;;0;0
1;200773;•;;0;0
1;200779;•;;0;0
1;200778;•;;0;0
1;200777;•;;0;0
1;200776;•;;0;0
1;200783;•;;0;0
1;200781;•;;0;0
1;200780;•;;0;0
1;200787;•;;0;0
1;200786;•;;0;0
1;200790;•;;0;0
1;200788;•;;0;0
1;200794;•;;0;0
1;200793;•;;0;0
1;200792;•;;0;0
1;200799;•;;0;0
1;200798;•;;0;0
1;200797;•;;0;0
1;200796;•;;0;0
1;200803;•;;0;0
1;200802;•;;0;0
1;200801;•;;0;0
1;200807;•;;0;0
1;200806;•;;0;0
1;200805;•;;0;0
1;200804;•;;0;0
1;200811;•;;0;0
1;200810;•;;0;0
1;200814;•;;0;0
1;200813;•;;0;0
1;200812;•;;0;0
1;200819;•;;0;0
1;200818;•;;0;0
1;200823;•;;0;0
1;200822;•;;0;0
1;200821;•;;0;0
1;200820;•;;0;0
1;200826;•;;0;0
1;200824;•;;0;0
1;200831;•;;0;0
1;200830;•;;0;0
1;200829;•;;0;0
1;200828;•;;0;0
1;200835;•;;0;0
1;200833;•;;0;0
1;200839;•;;0;0
1;200838;•;;0;0
1;200837;•;;0;0
1;200836;•;;0;0
1;200843;•;;0;0
1;200847;•;;0;0
1;200846;•;;0;0
1;200845;•;;0;0
1;200844;•;;0;0
1;200851;•;;0;0
1;200849;•;;0;0
1;200848;•;;0;0
1;200855;•;;0;0
1;200854;•;;0;0
1;200852;•;;0;0
1;200858;•;;0;0
1;200863;•;;0;0
1;200862;•;;0;0
1;200861;•;;0;0
1;200860;•;;0;0
1;200867;•;;0;0
1;200865;•;;0;0
1;200864;•;;0;0
1;200871;•;;0;0
1;200870;•;;0;0
1;200869;•;;0;0
1;200868;•;;0;0
1;200875;•;;0;0
1;200874;•;;0;0
1;200873;•;;0;0
1;200876;•;;0;0
1;200883;•;;0;0
1;200881;•;;0;0
1;200880;•;;0;0
1;200884;•;;0;0
1;200889;•;;0;0
1;200893;•;;0;0
1;200892;•;;0;0
1;200899;p;9119;4;8
1;200896;•;;0;0
1;200901;•;;0;0
1;200900;•;;0;0
1;200906;•;;0;0
1;200905;•;;0;0
1;200904;•;;0;0
1;200911;•;;0;0
1;200910;•;;0;0
1;200909;•;;0;0
1;200908;•;;0;0
1;200915;•;;0;0
1;200914;•;;0;0
1;200918;•;;0;0
1;200923;•;;0;0
1;200922;•;;0;0
1;200920;•;;0;0
1;200926;•;;0;0
1;200925;•;;0;0
1;200924;•;;0;0
1;200931;•;;0;0
1;200930;•;;0;0
1;200928;•;;0;0
1;200935;•;;0;0
1;200933;•;;0;0
1;200932;•;;0;0
1;200939;•;;0;0
1;200937;•;;0;0
1;200943;•;;0;0
1;200942;•;;0;0
1;200941;•;;0;0
1;200940;•;;0;0
1;200947;•;;0;0
1;200946;•;;0;0
1;200945;•;;0;0
1;200944;•;;0;0
1;200948;•;;0;0
1;200955;•;;0;0
1;200953;•;;0;0
1;200952;•;;0;0
1;200956;•;;0;0
1;200963;•;;0;0
1;200962;•;;0;0
1;200961;•;;0;0
1;200960;•;;0;0
1;200967;•;;0;0
1;200965;•;;0;0
1;200964;•;;0;0
1;200970;•;;0;0
1;200974;•;;0;0
1;200973;•;;0;0
1;200979;•;;0;0
1;200978;•;;0;0
1;200977;•;;0;0
1;200976;•;;0;0
1;200982;•;;0;0
1;200981;•;;0;0
1;200987;•;;0;0
1;200986;•;;0;0
1;200985;•;;0;0
1;200984;•;;0;0
1;200991;•;;0;0
1;200990;•;;0;0
1;200989;•;;0;0
1;200988;•;;0;0
1;200994;•;;0;0
1;200999;•;;0;0
1;200997;•;;0;0
1;200996;•;;0;0
1;201001;•;;0;0
1;201000;•;;0;0
1;201006;•;;0;0
1;201004;•;;0;0
1;201011;•;;0;0
1;201010;•;;0;0
1;201009;•;;0;0
1;201008;•;;0;0
1;201015;•;;0;0
1;201014;•;;0;0
1;201013;•;;0;0
1;201012;•;;0;0
1;201019;•;;0;0
1;201018;•;;0;0
1;201017;•;;0;0
1;201016;•;;0;0
1;201022;•;;0;0
1;201020;•;;0;0
1;201027;•;;0;0
1;201026;•;;0;0
1;201024;•;;0;0
1;201031;•;;0;0
1;201029;•;;0;0
1;201035;•;;0;0
1;201033;•;;0;0
1;201032;•;;0;0
1;201039;•;;0;0
1;201038;•;;0;0
1;201037;•;;0;0
1;201036;•;;0;0
1;201041;•;;0;0
1;201047;•;;0;0
1;201046;•;;0;0
1;201045;•;;0;0
1;201044;•;;0;0
1;201050;•;;0;0
1;201049;•;;0;0
1;201054;•;;0;0
1;201053;•;;0;0
1;201052;•;;0;0
1;201059;•;;0;0
1;201058;•;;0;0
1;201057;•;;0;0
1;201056;•;;0;0
1;201063;•;;0;0
1;201062;•;;0;0
1;201067;•;;0;0
1;201066;•;;0;0
1;201065;•;;0;0
1;201064;•;;0;0
1;201071;•;;0;0
1;201069;•;;0;0
1;201068;•;;0;0
1;201073;•;;0;0
1;201072;•;;0;0
1;201079;•;;0;0
1;201078;•;;0;0
1;201076;•;;0;0
1;201081;•;;0;0
1;201080;•;;0;0
1;201087;•;;0;0
1;201086;•;;0;0
1;201085;•;;0;0
1;201084;•;;0;0
1;201091;•;;0;0
1;201088;•;;0;0
1;201095;•;;0;0
1;201094;•;;0;0
1;201093;•;;0;0
1;201092;•;;0;0
1;201099;•;;0;0
1;201098;•;;0;0
1;201096;•;;0;0
1;201102;•;;0;0
1;201101;•;;0;0
1;201100;•;;0;0
1;201107;•;;0;0
1;201106;•;;0;0
1;201105;•;;0;0
1;201104;•;;0;0
1;201111;•;;0;0
1;201109;•;;0;0
1;201114;•;;0;0
1;201113;•;;0;0
1;201119;•;;0;0
1;201118;•;;0;0
1;201116;•;;0;0
1;201123;•;;0;0
1;201122;•;;0;0
1;201127;•;;0;0
1;201126;•;;0;0
1;201125;•;;0;0
1;201131;•;;0;0
1;201135;•;;0;0
1;201134;•;;0;0
1;201133;•;;0;0
1;201132;•;;0;0
1;201139;•;;0;0
1;201138;•;;0;0
1;201137;•;;0;0
1;201143;•;;0;0
1;201142;•;;0;0
1;201141;•;;0;0
1;201140;•;;0;0
1;201147;•;;0;0
1;201146;•;;0;0
1;201145;•;;0;0
1;201144;•;;0;0
1;201151;•;;0;0
1;201150;•;;0;0
1;201149;•;;0;0
1;201155;•;;0;0
1;201154;•;;0;0
1;201153;•;;0;0
1;201152;•;;0;0
1;201157;•;;0;0
1;201156;•;;0;0
1;201163;•;;0;0
1;201160;•;;0;0
1;201167;•;;0;0
1;201166;•;;0;0
1;201171;•;;0;0
1;201170;•;;0;0
1;201169;•;;0;0
1;201168;•;;0;0
1;201175;•;;0;0
1;201174;•;;0;0
1;201172;•;;0;0
1;201178;•;;0;0
1;201177;•;;0;0
1;201180;•;;0;0
1;201185;•;;0;0
1;201184;•;;0;0
1;201189;•;;0;0
1;201188;•;;0;0
1;201195;•;;0;0
1;201194;•;;0;0
1;201193;•;;0;0
1;201192;•;;0;0
1;201199;•;;0;0
1;201198;•;;0;0
1;201196;•;;0;0
1;201202;•;;0;0
1;201201;•;;0;0
1;201200;•;;0;0
1;201206;•;;0;0
1;201205;•;;0;0
1;201204;•;;0;0
1;201211;•;;0;0
1;201210;•;;0;0
1;201209;•;;0;0
1;201208;•;;0;0
1;201215;•;;0;0
1;201213;•;;0;0
1;201223;•;;0;0
1;201222;•;;0;0
1;201221;•;;0;0
1;201220;•;;0;0
1;201227;•;;0;0
1;201226;•;;0;0
1;201225;•;;0;0
1;201224;•;;0;0
1;201231;•;;0;0
1;201234;•;;0;0
1;201237;•;;0;0
1;201236;•;;0;0
1;201241;•;;0;0
1;201240;•;;0;0
1;201247;•;;0;0
1;201246;•;;0;0
1;201244;•;;0;0
1;201250;•;;0;0
1;201249;•;;0;0
1;201248;•;;0;0
1;201255;•;;0;0
1;201253;•;;0;0
1;201259;•;;0;0
1;201263;•;;0;0
1;201261;•;;0;0
1;201260;•;;0;0
1;201271;•;;0;0
1;201270;•;;0;0
1;201275;•;;0;0
1;201274;•;;0;0
1;201272;•;;0;0
1;201278;•;;0;0
1;201277;•;;0;0
1;201283;•;;0;0
1;201282;•;;0;0
1;201281;•;;0;0
1;201286;•;;0;0
1;201285;•;;0;0
1;201284;•;;0;0
1;201291;•;;0;0
1;201290;•;;0;0
1;201289;•;;0;0
1;201295;•;;0;0
1;201294;•;;0;0
1;201293;•;;0;0
1;201299;•;;0;0
1;201298;•;;0;0
1;201297;•;;0;0
1;201296;•;;0;0
1;201303;•;;0;0
1;201302;•;;0;0
1;201301;•;;0;0
1;201300;•;;0;0
1;201307;•;;0;0
1;201306;•;;0;0
1;201305;•;;0;0
1;201304;•;;0;0
1;201311;•;;0;0
1;201308;•;;0;0
1;201315;•;;0;0
1;201314;•;;0;0
1;201313;•;;0;0
1;201312;•;;0;0
1;201318;•;;0;0
1;201317;•;;0;0
1;201323;•;;0;0
1;201322;•;;0;0
1;201321;•;;0;0
1;201326;•;;0;0
1;201324;•;;0;0
1;201330;•;;0;0
1;201329;•;;0;0
1;201328;•;;0;0
1;201334;•;;0;0
1;201333;•;;0;0
1;201339;•;;0;0
1;201338;•;;0;0
1;201337;•;;0;0
1;201336;•;;0;0
1;201343;•;;0;0
1;201342;•;;0;0
1;201341;•;;0;0
1;201340;•;;0;0
1;201347;•;;0;0
1;201346;•;;0;0
1;201355;•;;0;0
1;201352;•;;0;0
1;201359;•;;0;0
1;201358;•;;0;0
1;201356;•;;0;0
1;201362;•;;0;0
1;201367;•;;0;0
1;201366;•;;0;0
1;201365;•;;0;0
1;201364;•;;0;0
1;201370;•;;0;0
1;201375;•;;0;0
1;201374;•;;0;0
1;201372;•;;0;0
1;201378;•;;0;0
1;201376;•;;0;0
1;201383;•;;0;0
1;201382;•;;0;0
1;201381;•;;0;0
1;201387;•;;0;0
1;201385;•;;0;0
1;201384;•;;0;0
1;201388;•;;0;0
1;201395;•;;0;0
1;201394;•;;0;0
1;201393;•;;0;0
1;201396;•;;0;0
1;201403;•;;0;0
1;201402;•;;0;0
1;201401;•;;0;0
1;201406;•;;0;0
1;201405;•;;0;0
1;201411;•;;0;0
1;201408;•;;0;0
1;201415;•;;0;0
1;201419;•;;0;0
1;201417;•;;0;0
1;201422;•;;0;0
1;201420;•;;0;0
1;201427;•;;0;0
1;201426;•;;0;0
1;201425;•;;0;0
1;201424;•;;0;0
1;201430;•;;0;0
1;201429;•;;0;0
1;201428;•;;0;0
1;201435;•;;0;0
1;201434;•;;0;0
1;201439;•;;0;0
1;201438;•;;0;0
1;201437;•;;0;0
1;201436;•;;0;0
1;201443;•;;0;0
1;201442;•;;0;0
1;201441;•;;0;0
1;201446;•;;0;0
1;201444;•;;0;0
1;201451;•;;0;0
1;201449;•;;0;0
1;201448;•;;0;0
1;201455;•;;0;0
1;201454;•;;0;0
1;201453;•;;0;0
1;201452;•;;0;0
1;201459;•;;0;0
1;201457;•;;0;0
1;201456;•;;0;0
1;201463;•;;0;0
1;201461;•;;0;0
1;201460;•;;0;0
1;201467;•;;0;0
1;201466;•;;0;0
1;201465;•;;0;0
1;201464;•;;0;0
1;201471;•;;0;0
1;201469;•;;0;0
1;201468;•;;0;0
1;201475;•;;0;0
1;201474;•;;0;0
1;201473;•;;0;0
1;201479;•;;0;0
1;201478;•;;0;0
1;201477;•;;0;0
1;201476;•;;0;0
1;201483;•;;0;0
1;201482;•;;0;0
1;201481;•;;0;0
1;201486;•;;0;0
1;201485;•;;0;0
1;201484;•;;0;0
1;201491;•;;0;0
1;201490;•;;0;0
1;201488;•;;0;0
1;201494;•;;0;0
1;201493;•;;0;0
1;201492;•;;0;0
1;201499;•;;0;0
1;201498;•;;0;0
1;201497;•;;0;0
1;201496;•;;0;0
1;201503;•;;0;0
1;201502;•;;0;0
1;201500;•;;0;0
1;201506;•;;0;0
1;201504;•;;0;0
1;201511;•;;0;0
1;201510;•;;0;0
1;201508;•;;0;0
1;201515;•;;0;0
1;201514;•;;0;0
1;201519;•;;0;0
1;201518;•;;0;0
1;201516;•;;0;0
1;201523;•;;0;0
1;201522;•;;0;0
1;201521;•;;0;0
1;201520;•;;0;0
1;201525;•;;0;0
1;201524;•;;0;0
1;201531;•;;0;0
1;201530;•;;0;0
1;201529;•;;0;0
1;201528;•;;0;0
1;201535;•;;0;0
1;201533;•;;0;0
1;201536;•;;0;0
1;201543;•;;0;0
1;201542;•;;0;0
1;201540;•;;0;0
1;201547;•;;0;0
1;201546;•;;0;0
1;201545;•;;0;0
1;201544;•;;0;0
1;201551;•;;0;0
1;201549;•;;0;0
1;201548;•;;0;0
1;201555;•;;0;0
1;201554;•;;0;0
1;201553;•;;0;0
1;201559;•;;0;0
1;201558;•;;0;0
1;201557;•;;0;0
1;201556;•;;0;0
1;201563;•;;0;0
1;201561;•;;0;0
1;201565;•;;0;0
1;201564;•;;0;0
1;201571;•;;0;0
1;201570;•;;0;0
1;201569;•;;0;0
1;201568;•;;0;0
1;201574;•;;0;0
1;201573;•;;0;0
1;201578;•;;0;0
1;201577;•;;0;0
1;201583;•;;0;0
1;201582;•;;0;0
1;201581;•;;0;0
1;201587;•;;0;0
1;201586;•;;0;0
1;201590;•;;0;0
1;201588;•;;0;0
1;201595;•;;0;0
1;201594;•;;0;0
1;201593;•;;0;0
1;201592;•;;0;0
1;201599;•;;0;0
1;201598;•;;0;0
1;201597;•;;0;0
1;201596;•;;0;0
1;201603;•;;0;0
1;201602;•;;0;0
1;201601;•;;0;0
1;201600;•;;0;0
1;201607;•;;0;0
1;201606;•;;0;0
1;201605;•;;0;0
1;201604;•;;0;0
1;201611;•;;0;0
1;201609;•;;0;0
1;201608;•;;0;0
1;201615;•;;0;0
1;201613;•;;0;0
1;201612;•;;0;0
1;201618;•;;0;0
1;201617;•;;0;0
1;201616;•;;0;0
1;201622;•;;0;0
1;201621;•;;0;0
1;201627;•;;0;0
1;201626;•;;0;0
1;201625;•;;0;0
1;201624;•;;0;0
1;201631;•;;0;0
1;201630;•;;0;0
1;201629;•;;0;0
1;201635;•;;0;0
1;201639;•;;0;0
1;201637;•;;0;0
1;201643;•;;0;0
1;201642;•;;0;0
1;201641;•;;0;0
1;201646;•;;0;0
1;201644;•;;0;0
1;201651;•;;0;0
1;201650;•;;0;0
1;201649;•;;0;0
1;201648;•;;0;0
1;201655;•;;0;0
1;201654;•;;0;0
1;201652;•;;0;0
1;201659;•;;0;0
1;201656;•;;0;0
1;201663;•;;0;0
1;201661;•;;0;0
1;201660;•;;0;0
1;201667;•;;0;0
1;201665;•;;0;0
1;201669;•;;0;0
1;201668;•;;0;0
1;201675;•;;0;0
1;201673;•;;0;0
1;201672;•;;0;0
1;201679;•;;0;0
1;201678;•;;0;0
1;201677;•;;0;0
1;201676;•;;0;0
1;201683;•;;0;0
1;201682;•;;0;0
1;201686;•;;0;0
1;201685;•;;0;0
1;201684;•;;0;0
1;201691;•;;0;0
1;201689;•;;0;0
1;201688;•;;0;0
1;201695;•;;0;0
1;201693;•;;0;0
1;201692;•;;0;0
1;201699;•;;0;0
1;201698;•;;0;0
1;201697;•;;0;0
1;201702;•;;0;0
1;201701;•;;0;0
1;201700;•;;0;0
1;201707;•;;0;0
1;201706;p;49063;5;10
1;201704;•;;0;0
1;201711;•;;0;0
1;201710;•;;0;0
1;201709;•;;0;0
1;201708;•;;0;0
1;201715;•;;0;0
1;201714;•;;0;0
1;201713;•;;0;0
1;201719;•;;0;0
1;201718;•;;0;0
1;201717;•;;0;0
1;201723;•;;0;0
1;201722;•;;0;0
1;201721;•;;0;0
1;201720;•;;0;0
1;201727;•;;0;0
1;201726;•;;0;0
1;201725;•;;0;0
1;201724;•;;0;0
1;201731;•;;0;0
1;201730;•;;0;0
1;201729;•;;0;0
1;201728;•;;0;0
1;201735;•;;0;0
1;201734;•;;0;0
1;201739;•;;0;0
1;201738;•;;0;0
1;201737;•;;0;0
1;201736;•;;0;0
1;201743;•;;0;0
1;201740;•;;0;0
1;201747;•;;0;0
1;201746;•;;0;0
1;201745;•;;0;0
1;201750;•;;0;0
1;201749;•;;0;0
1;201748;•;;0;0
1;201755;•;;0;0
1;201754;•;;0;0
1;201753;•;;0;0
1;201759;•;;0;0
1;201757;•;;0;0
1;201756;•;;0;0
1;201767;•;;0;0
1;201766;•;;0;0
1;201764;•;;0;0
1;201771;•;;0;0
1;201770;•;;0;0
1;201769;•;;0;0
1;201774;•;;0;0
1;201773;•;;0;0
1;201772;•;;0;0
1;201778;•;;0;0
1;201776;•;;0;0
1;201782;•;;0;0
1;201781;•;;0;0
1;201787;•;;0;0
1;201786;•;;0;0
1;201785;•;;0;0
1;201791;•;;0;0
1;201789;•;;0;0
1;201788;•;;0;0
1;201795;•;;0;0
1;201794;•;;0;0
1;201793;•;;0;0
1;201798;•;;0;0
1;201797;•;;0;0
1;201803;•;;0;0
1;201800;•;;0;0
1;201807;•;;0;0
1;201806;•;;0;0
1;201805;•;;0;0
1;201804;•;;0;0
1;201811;•;;0;0
1;201809;•;;0;0
1;201808;•;;0;0
1;201814;•;;0;0
1;201812;•;;0;0
1;201819;•;;0;0
1;201816;•;;0;0
1;201822;•;;0;0
1;201821;•;;0;0
1;201820;•;;0;0
1;201827;•;;0;0
1;201826;•;;0;0
1;201825;•;;0;0
1;201828;•;;0;0
1;201835;•;;0;0
1;201834;•;;0;0
1;201833;•;;0;0
1;201832;•;;0;0
1;201838;•;;0;0
1;201843;•;;0;0
1;201842;•;;0;0
1;201841;•;;0;0
1;201847;•;;0;0
1;201845;•;;0;0
1;201844;•;;0;0
1;201851;•;;0;0
1;201848;•;;0;0
1;201855;•;;0;0
1;201852;•;;0;0
1;201859;•;;0;0
1;201858;•;;0;0
1;201857;•;;0;0
1;201863;•;;0;0
1;201862;•;;0;0
1;201861;•;;0;0
1;201860;•;;0;0
1;201867;•;;0;0
1;201866;•;;0;0
1;201864;•;;0;0
1;201870;•;;0;0
1;201869;•;;0;0
1;201868;•;;0;0
1;201875;•;;0;0
1;201873;•;;0;0
1;201872;•;;0;0
1;201878;•;;0;0
1;201877;•;;0;0
1;201876;•;;0;0
1;201883;•;;0;0
1;201887;•;;0;0
1;201886;•;;0;0
1;201884;•;;0;0
1;201891;•;;0;0
1;201890;•;;0;0
1;201889;•;;0;0
1;201888;•;;0;0
1;201895;•;;0;0
1;201894;•;;0;0
1;201893;•;;0;0
1;201898;•;;0;0
1;201897;•;;0;0
1;201896;•;;0;0
1;201903;•;;0;0
1;201902;•;;0;0
1;201900;•;;0;0
1;201907;•;;0;0
1;201906;•;;0;0
1;201905;•;;0;0
1;201904;•;;0;0
1;201910;•;;0;0
1;201909;•;;0;0
1;201908;•;;0;0
1;201914;•;;0;0
1;201919;•;;0;0
1;201917;•;;0;0
1;201916;•;;0;0
1;201923;•;;0;0
1;201922;•;;0;0
1;201921;•;;0;0
1;201920;•;;0;0
1;201927;•;;0;0
1;201926;•;;0;0
1;201925;•;;0;0
1;201924;•;;0;0
1;201931;•;;0;0
1;201928;•;;0;0
1;201935;•;;0;0
1;201934;•;;0;0
1;201933;•;;0;0
1;201932;•;;0;0
1;201939;•;;0;0
1;201936;•;;0;0
1;201942;•;;0;0
1;201940;•;;0;0
1;201947;•;;0;0
1;201946;•;;0;0
1;201951;•;;0;0
1;201948;•;;0;0
1;201955;•;;0;0
1;201954;•;;0;0
1;201953;•;;0;0
1;201952;•;;0;0
1;201959;•;;0;0
1;201958;•;;0;0
1;201957;•;;0;0
1;201962;•;;0;0
1;201961;•;;0;0
1;201960;•;;0;0
1;201966;•;;0;0
1;201964;•;;0;0
1;201971;•;;0;0
1;201970;•;;0;0
1;201968;•;;0;0
1;201975;•;;0;0
1;201973;•;;0;0
1;201978;•;;0;0
1;201977;•;;0;0
1;201976;•;;0;0
1;201983;•;;0;0
1;201982;•;;0;0
1;201981;•;;0;0
1;201980;•;;0;0
1;201986;•;;0;0
1;201985;•;;0;0
1;201984;•;;0;0
1;201991;•;;0;0
1;201990;•;;0;0
1;201994;•;;0;0
1;201992;•;;0;0
1;201999;•;;0;0
1;201998;•;;0;0
1;201997;•;;0;0
1;202003;•;;0;0
1;202001;•;;0;0
1;202000;•;;0;0
1;202006;•;;0;0
1;202005;•;;0;0
1;202004;•;;0;0
1;202011;•;;0;0
1;202009;•;;0;0
1;202008;•;;0;0
1;202015;•;;0;0
1;202013;•;;0;0
1;202019;•;;0;0
1;202017;•;;0;0
1;202016;•;;0;0
1;202022;•;;0;0
1;202021;•;;0;0
1;202020;•;;0;0
1;202026;•;;0;0
1;202025;•;;0;0
1;202024;•;;0;0
1;202030;•;;0;0
1;202035;•;;0;0
1;202034;•;;0;0
1;202032;•;;0;0
1;202038;•;;0;0
1;202037;•;;0;0
1;202043;•;;0;0
1;202042;•;;0;0
1;202041;•;;0;0
1;202040;•;;0;0
1;202047;•;;0;0
1;202050;•;;0;0
1;202055;•;;0;0
1;202054;•;;0;0
1;202053;•;;0;0
1;202052;•;;0;0
1;202058;•;;0;0
1;202057;•;;0;0
1;202063;•;;0;0
1;202061;•;;0;0
1;202060;•;;0;0
1;202064;•;;0;0
1;202070;•;;0;0
1;202075;•;;0;0
1;202074;•;;0;0
1;202073;•;;0;0
1;202072;•;;0;0
1;202079;•;;0;0
1;202078;•;;0;0
1;202077;•;;0;0
1;202081;•;;0;0
1;202087;•;;0;0
1;202086;•;;0;0
1;202085;•;;0;0
1;202084;•;;0;0
1;202091;•;;0;0
1;202090;•;;0;0
1;202089;•;;0;0
1;202095;•;;0;0
1;202094;•;;0;0
1;202093;•;;0;0
1;202092;•;;0;0
1;202097;•;;0;0
1;202096;•;;0;0
1;202103;•;;0;0
1;202102;•;;0;0
1;202100;•;;0;0
1;202105;•;;0;0
1;202104;•;;0;0
1;202111;•;;0;0
1;202108;•;;0;0
1;202114;•;;0;0
1;202113;•;;0;0
1;202117;•;;0;0
1;202116;•;;0;0
1;202123;•;;0;0
1;202122;•;;0;0
1;202121;•;;0;0
1;202120;•;;0;0
1;202127;•;;0;0
1;202126;•;;0;0
1;202125;•;;0;0
1;202131;•;;0;0
1;202130;•;;0;0
1;202129;•;;0;0
1;202128;•;;0;0
1;202134;•;;0;0
1;202133;•;;0;0
1;202132;•;;0;0
1;202139;•;;0;0
1;202136;•;;0;0
1;202141;•;;0;0
1;202140;•;;0;0
1;202147;•;;0;0
1;202146;•;;0;0
1;202150;•;;0;0
1;202149;•;;0;0
1;202148;•;;0;0
1;202152;•;;0;0
1;202156;•;;0;0
1;202163;•;;0;0
1;202162;•;;0;0
1;202161;•;;0;0
1;202160;•;;0;0
1;202167;•;;0;0
1;202166;•;;0;0
1;202165;•;;0;0
1;202164;•;;0;0
1;202170;•;;0;0
1;202169;•;;0;0
1;202175;•;;0;0
1;202174;•;;0;0
1;202173;•;;0;0
1;202179;•;;0;0
1;202178;•;;0;0
1;202177;•;;0;0
1;202176;•;;0;0
1;202183;•;;0;0
1;202181;•;;0;0
1;202180;•;;0;0
1;202187;•;;0;0
1;202186;•;;0;0
1;202185;•;;0;0
1;202191;•;;0;0
1;202189;•;;0;0
1;202188;•;;0;0
1;202194;•;;0;0
1;202193;•;;0;0
1;202192;•;;0;0
1;202198;•;;0;0
1;202196;•;;0;0
1;202203;•;;0;0
1;202202;•;;0;0
1;202207;•;;0;0
1;202206;•;;0;0
1;202205;•;;0;0
1;202204;•;;0;0
1;202211;•;;0;0
1;202210;•;;0;0
1;202209;•;;0;0
1;202208;•;;0;0
1;202215;•;;0;0
1;202213;•;;0;0
1;202212;•;;0;0
1;202217;•;;0;0
1;202223;•;;0;0
1;202221;•;;0;0
1;202220;•;;0;0
1;202227;•;;0;0
1;202226;•;;0;0
1;202230;•;;0;0
1;202228;•;;0;0
1;202235;•;;0;0
1;202234;•;;0;0
1;202233;•;;0;0
1;202232;•;;0;0
1;202238;•;;0;0
1;202237;•;;0;0
1;202236;•;;0;0
1;202243;•;;0;0
1;202242;•;;0;0
1;202241;•;;0;0
1;202240;•;;0;0
1;202251;•;;0;0
1;202254;•;;0;0
1;202253;•;;0;0
1;202252;•;;0;0
1;202259;•;;0;0
1;202257;•;;0;0
1;202263;•;;0;0
1;202261;•;;0;0
1;202265;•;;0;0
1;202264;•;;0;0
1;202271;•;;0;0
1;202269;•;;0;0
1;202268;•;;0;0
1;202279;•;;0;0
1;202277;•;;0;0
1;202276;•;;0;0
