 Time  | Event  |   Node   | Routing Information
   4   | LEARN  |  393819  | • via 3356
   4   | LEARN  |  393813  | • via 3356
   4   | LEARN  |  393796  | • via 3356
   4   | LEARN  |  393792  | • via 3356
   4   | LEARN  |  393789  | • via 3356
   4   | LEARN  |  393780  | • via 3356
   4   | LEARN  |  393778  | • via 3356
   4   | LEARN  |  393767  | • via 3356
   4   | LEARN  |  393765  | • via 3356
   4   | LEARN  |  393762  | • via 3356
   4   | LEARN  |  393748  | • via 3356
   4   | LEARN  |  393747  | • via 3356
   4   | LEARN  |  393743  | • via 3356
   4   | LEARN  |  393728  | • via 3356
   4   | LEARN  |  393716  | • via 3356
   4   | LEARN  |  393706  | • via 3356
   4   | LEARN  |  393693  | • via 3356
   4   | LEARN  |  393692  | • via 3356
   4   | LEARN  |  393687  | • via 3356
   4   | LEARN  |  393680  | • via 3356
   4   | LEARN  |  393651  | • via 3356
   4   | LEARN  |  393649  | • via 3356
   4   | LEARN  |  393647  | • via 3356
   4   | LEARN  |  393641  | • via 3356
   4   | LEARN  |  393639  | • via 3356
   4   | LEARN  |  393631  | • via 3356
   4   | LEARN  |  393625  | • via 3356
   4   | LEARN  |  393618  | • via 3356
   4   | LEARN  |  393615  | • via 3356
   4   | LEARN  |  393602  | • via 3356
   4   | LEARN  |  393599  | • via 3356
   4   | LEARN  |  393590  | • via 3356
   4   | LEARN  |  393585  | • via 3356
   4   | LEARN  |  393579  | • via 3356
   4   | LEARN  |  393568  | • via 3356
   4   | LEARN  |  393566  | • via 3356
   4   | LEARN  |  393558  | • via 3356
   4   | LEARN  |  393556  | • via 3356
   4   | LEARN  |  393554  | • via 3356
   4   | LEARN  |  393552  | • via 3356
   4   | LEARN  |  393549  | • via 3356
   4   | LEARN  |  393538  | • via 3356
   4   | LEARN  |  393536  | • via 3356
   4   | LEARN  |  393529  | • via 3356
   4   | LEARN  |  393513  | • via 3356
   4   | LEARN  |  393512  | • via 3356
   4   | LEARN  |  393506  | • via 3356
   4   | LEARN  |  393490  | • via 3356
   4   | LEARN  |  393478  | • via 3356
   4   | LEARN  |  393467  | • via 3356
   4   | LEARN  |  393456  | • via 3356
   4   | LEARN  |  393453  | • via 3356
   4   | LEARN  |  393451  | • via 3356
   4   | LEARN  |  393444  | • via 3356
   4   | LEARN  |  393436  | • via 3356
   4   | LEARN  |  393423  | • via 3356
   4   | LEARN  |  393409  | • via 3356
   4   | LEARN  |  393408  | • via 3356
   4   | LEARN  |  393398  | • via 3356
   4   | LEARN  |  393384  | • via 3356
   4   | LEARN  |  393379  | • via 3356
   4   | LEARN  |  393375  | • via 3356
   4   | LEARN  |  393371  | • via 3356
   4   | LEARN  |  393370  | • via 3356
   4   | LEARN  |  393366  | • via 3356
   4   | LEARN  |  393362  | • via 3356
   4   | LEARN  |  393356  | • via 3356
   4   | LEARN  |  393349  | • via 3356
   4   | LEARN  |  393348  | • via 3356
   4   | LEARN  |  393342  | • via 3356
   4   | LEARN  |  393340  | • via 3356
   4   | LEARN  |  393335  | • via 3356
   4   | LEARN  |  393330  | • via 3356
   4   | LEARN  |  393326  | • via 3356
   4   | LEARN  |  393316  | • via 3356
   4   | LEARN  |  393312  | • via 3356
   4   | LEARN  |  393299  | • via 3356
   4   | LEARN  |  393295  | • via 3356
   4   | LEARN  |  393286  | • via 3356
   4   | LEARN  |  393284  | • via 3356
   4   | LEARN  |  393275  | • via 3356
   4   | LEARN  |  393264  | • via 3356
   4   | LEARN  |  393241  | • via 3356
   4   | LEARN  |  393233  | • via 3356
   4   | LEARN  |  328867  | • via 3356
   4   | LEARN  |  328832  | • via 3356
   4   | LEARN  |  328366  | • via 3356
   4   | LEARN  |  327889  | • via 3356
   4   | LEARN  |  272161  | • via 3356
   4   | LEARN  |  271895  | • via 3356
   4   | LEARN  |  271894  | • via 3356
   4   | LEARN  |  271868  | • via 3356
   4   | LEARN  |  271860  | • via 3356
   4   | LEARN  |  271842  | • via 3356
   4   | LEARN  |  271835  | • via 3356
   4   | LEARN  |  271761  | • via 3356
   4   | LEARN  |  271689  | • via 3356
   4   | LEARN  |  271548  | • via 3356
   4   | LEARN  |  271520  | • via 3356
   4   | LEARN  |  271489  | • via 3356
   4   | LEARN  |  271450  | • via 3356
   4   | LEARN  |  271360  | • via 3356
   4   | LEARN  |  271310  | • via 3356
   4   | LEARN  |  271106  | • via 3356
   4   | LEARN  |  271102  | • via 3356
   4   | LEARN  |  271071  | • via 3356
   4   | LEARN  |  270857  | • via 3356
   4   | LEARN  |  270840  | • via 3356
   4   | LEARN  |  270796  | • via 3356
   4   | LEARN  |  270795  | • via 3356
   4   | LEARN  |  270767  | • via 3356
   4   | LEARN  |  270746  | • via 3356
   4   | LEARN  |  270713  | • via 3356
   4   | LEARN  |  270694  | • via 3356
   4   | LEARN  |  270653  | • via 3356
   4   | LEARN  |  270639  | • via 3356
   4   | LEARN  |  270621  | • via 3356
   4   | LEARN  |  270522  | • via 3356
   4   | LEARN  |  270421  | • via 3356
   4   | LEARN  |  270396  | • via 3356
   4   | LEARN  |  270393  | • via 3356
   4   | LEARN  |  270340  | • via 3356
   4   | LEARN  |  270306  | • via 3356
   4   | LEARN  |  270285  | • via 3356
   4   | LEARN  |  270261  | • via 3356
   4   | LEARN  |  270069  | • via 3356
   4   | LEARN  |  270068  | • via 3356
   4   | LEARN  |  270023  | • via 3356
   4   | LEARN  |  270014  | • via 3356
   4   | LEARN  |  270010  | • via 3356
   4   | LEARN  |  270006  | • via 3356
   4   | LEARN  |  269862  | • via 3356
   4   | LEARN  |  269811  | • via 3356
   4   | LEARN  |  269751  | • via 3356
   4   | LEARN  |  269705  | • via 3356
   4   | LEARN  |  269688  | • via 3356
   4   | LEARN  |  269673  | • via 3356
   4   | LEARN  |  269672  | • via 3356
   4   | LEARN  |  269633  | • via 3356
   4   | LEARN  |  269626  | • via 3356
   4   | LEARN  |  269611  | • via 3356
   4   | LEARN  |  269597  | • via 3356
   4   | LEARN  |  269593  | • via 3356
   4   | LEARN  |  269568  | • via 3356
   4   | LEARN  |  269462  | • via 3356
   4   | LEARN  |  269436  | • via 3356
   4   | LEARN  |  269359  | • via 3356
   4   | LEARN  |  269311  | • via 3356
   4   | LEARN  |  269299  | • via 3356
   4   | LEARN  |  269271  | • via 3356
   4   | LEARN  |  269250  | • via 3356
   4   | LEARN  |  269220  | • via 3356
   4   | LEARN  |  269214  | • via 3356
   4   | LEARN  |  269175  | • via 3356
   4   | LEARN  |  269084  | • via 3356
   4   | LEARN  |  269063  | • via 3356
   4   | LEARN  |  269033  | • via 3356
   4   | LEARN  |  268985  | • via 3356
   4   | LEARN  |  268983  | • via 3356
   4   | LEARN  |  268982  | • via 3356
   4   | LEARN  |  268976  | • via 3356
   4   | LEARN  |  268911  | • via 3356
   4   | LEARN  |  268895  | • via 3356
   4   | LEARN  |  268866  | • via 3356
   4   | LEARN  |  268862  | • via 3356
   4   | LEARN  |  268783  | • via 3356
   4   | LEARN  |  268729  | • via 3356
   4   | LEARN  |  268716  | • via 3356
   4   | LEARN  |  268710  | • via 3356
   4   | LEARN  |  268696  | • via 3356
   4   | LEARN  |  268689  | • via 3356
   4   | LEARN  |  268647  | • via 3356
   4   | LEARN  |  268637  | • via 3356
   4   | LEARN  |  268628  | • via 3356
   4   | LEARN  |  268624  | • via 3356
   4   | LEARN  |  268568  | • via 3356
   4   | LEARN  |  268561  | • via 3356
   4   | LEARN  |  268495  | • via 3356
   4   | LEARN  |  268491  | • via 3356
   4   | LEARN  |  268475  | • via 3356
   4   | LEARN  |  268424  | • via 3356
   4   | LEARN  |  268400  | • via 3356
   4   | LEARN  |  268391  | • via 3356
   4   | LEARN  |  268359  | • via 3356
   4   | LEARN  |  268355  | • via 3356
   4   | LEARN  |  268296  | • via 3356
   4   | LEARN  |  268267  | • via 3356
   4   | LEARN  |  268221  | • via 3356
   4   | LEARN  |  268200  | • via 3356
   4   | LEARN  |  268156  | • via 3356
   4   | LEARN  |  268126  | • via 3356
   4   | LEARN  |  268119  | • via 3356
   4   | LEARN  |  268100  | • via 3356
   4   | LEARN  |  268085  | • via 3356
   4   | LEARN  |  268075  | • via 3356
   4   | LEARN  |  267942  | • via 3356
   4   | LEARN  |  267909  | • via 3356
   4   | LEARN  |  267867  | • via 3356
   4   | LEARN  |  267819  | • via 3356
   4   | LEARN  |  267663  | • via 3356
   4   | LEARN  |  267620  | • via 3356
   4   | LEARN  |  267613  | • via 3356
   4   | LEARN  |  267590  | • via 3356
   4   | LEARN  |  267546  | • via 3356
   4   | LEARN  |  267536  | • via 3356
   4   | LEARN  |  267530  | • via 3356
   4   | LEARN  |  267526  | • via 3356
   4   | LEARN  |  267522  | • via 3356
   4   | LEARN  |  267501  | • via 3356
   4   | LEARN  |  267469  | • via 3356
   4   | LEARN  |  267458  | • via 3356
   4   | LEARN  |  267437  | • via 3356
   4   | LEARN  |  267429  | • via 3356
   4   | LEARN  |  267398  | • via 3356
   4   | LEARN  |  267325  | • via 3356
   4   | LEARN  |  267310  | • via 3356
   4   | LEARN  |  267302  | • via 3356
   4   | LEARN  |  267288  | • via 3356
   4   | LEARN  |  267280  | • via 3356
   4   | LEARN  |  267248  | • via 3356
   4   | LEARN  |  267197  | • via 3356
   4   | LEARN  |  267124  | • via 3356
   4   | LEARN  |  267068  | • via 3356
   4   | LEARN  |  267056  | • via 3356
   4   | LEARN  |  267055  | • via 3356
   4   | LEARN  |  267032  | • via 3356
   4   | LEARN  |  267026  | • via 3356
   4   | LEARN  |  267009  | • via 3356
   4   | LEARN  |  266967  | • via 3356
   4   | LEARN  |  266955  | • via 3356
   4   | LEARN  |  266931  | • via 3356
   4   | LEARN  |  266773  | • via 3356
   4   | LEARN  |  266768  | • via 3356
   4   | LEARN  |  266757  | • via 3356
   4   | LEARN  |  266752  | • via 3356
   4   | LEARN  |  266749  | • via 3356
   4   | LEARN  |  266732  | • via 3356
   4   | LEARN  |  266729  | • via 3356
   4   | LEARN  |  266651  | • via 3356
   4   | LEARN  |  266650  | • via 3356
   4   | LEARN  |  266618  | • via 3356
   4   | LEARN  |  266612  | • via 3356
   4   | LEARN  |  266610  | • via 3356
   4   | LEARN  |  266589  | • via 3356
   4   | LEARN  |  266545  | • via 3356
   4   | LEARN  |  266525  | • via 3356
   4   | LEARN  |  266471  | • via 3356
   4   | LEARN  |  266460  | • via 3356
   4   | LEARN  |  266457  | • via 3356
   4   | LEARN  |  266444  | • via 3356
   4   | LEARN  |  266438  | • via 3356
   4   | LEARN  |  266432  | • via 3356
   4   | LEARN  |  266423  | • via 3356
   4   | LEARN  |  266420  | • via 3356
   4   | LEARN  |  266388  | • via 3356
   4   | LEARN  |  266381  | • via 3356
   4   | LEARN  |  266367  | • via 3356
   4   | LEARN  |  266336  | • via 3356
   4   | LEARN  |  266319  | • via 3356
   4   | LEARN  |  266298  | • via 3356
   4   | LEARN  |  266287  | • via 3356
   4   | LEARN  |  266272  | • via 3356
   4   | LEARN  |  266253  | • via 3356
   4   | LEARN  |  266247  | • via 3356
   4   | LEARN  |  266236  | • via 3356
   4   | LEARN  |   1299   | • via 3356
   4   | LEARN  |  266224  | • via 3356
   4   | LEARN  |  266220  | • via 3356
   4   | LEARN  |  266201  | • via 3356
   4   | LEARN  |  266197  | • via 3356
   4   | LEARN  |  266192  | • via 3356
   4   | LEARN  |  266181  | • via 3356
   4   | LEARN  |  266121  | • via 3356
   4   | LEARN  |  266097  | • via 3356
   4   | LEARN  |  266094  | • via 3356
   4   | LEARN  |  266087  | • via 3356
   4   | LEARN  |  266059  | • via 3356
   4   | LEARN  |  266058  | • via 3356
   4   | LEARN  |  266051  | • via 3356
   4   | LEARN  |  266050  | • via 3356
   4   | LEARN  |  266034  | • via 3356
   4   | LEARN  |  266023  | • via 3356
   4   | LEARN  |  266013  | • via 3356
   4   | LEARN  |  266009  | • via 3356
   4   | LEARN  |  265975  | • via 3356
   4   | LEARN  |  265952  | • via 3356
   4   | LEARN  |  265938  | • via 3356
   4   | LEARN  |  265933  | • via 3356
   4   | LEARN  |  265919  | • via 3356
   4   | LEARN  |  265816  | • via 3356
   4   | LEARN  |  265794  | • via 3356
   4   | LEARN  |  265680  | • via 3356
   4   | LEARN  |  265490  | • via 3356
   4   | LEARN  |  265475  | • via 3356
   4   | LEARN  |  265436  | • via 3356
   4   | LEARN  |  265417  | • via 3356
   4   | LEARN  |  265414  | • via 3356
   4   | LEARN  |  265399  | • via 3356
   4   | LEARN  |  265356  | • via 3356
   4   | LEARN  |  265315  | • via 3356
   4   | LEARN  |  265303  | • via 3356
   4   | LEARN  |  265277  | • via 3356
   4   | LEARN  |  265264  | • via 3356
   4   | LEARN  |  265249  | • via 3356
   4   | LEARN  |  265215  | • via 3356
   4   | LEARN  |  265207  | • via 3356
   4   | LEARN  |  265198  | • via 3356
   4   | LEARN  |  265185  | • via 3356
   4   | LEARN  |  265171  | • via 3356
   4   | LEARN  |  265113  | • via 3356
   4   | LEARN  |  265084  | • via 3356
   4   | LEARN  |  265078  | • via 3356
   4   | LEARN  |  265070  | • via 3356
   4   | LEARN  |  265061  | • via 3356
   4   | LEARN  |  265059  | • via 3356
   4   | LEARN  |  265054  | • via 3356
   4   | LEARN  |  265022  | • via 3356
   4   | LEARN  |  265005  | • via 3356
   4   | LEARN  |  264953  | • via 3356
   4   | LEARN  |  264949  | • via 3356
   4   | LEARN  |  264898  | • via 3356
   4   | LEARN  |  264783  | • via 3356
   4   | LEARN  |  264668  | • via 3356
   4   | LEARN  |  264562  | • via 3356
   4   | LEARN  |  264554  | • via 3356
   4   | LEARN  |  264552  | • via 3356
   4   | LEARN  |  264543  | • via 3356
   4   | LEARN  |  264486  | • via 3356
   4   | LEARN  |  264479  | • via 3356
   4   | LEARN  |  264455  | • via 3356
   4   | LEARN  |  264444  | • via 3356
   4   | LEARN  |  264442  | • via 3356
   4   | LEARN  |  264429  | • via 3356
   4   | LEARN  |  264417  | • via 3356
   4   | LEARN  |  264367  | • via 3356
   4   | LEARN  |  264359  | • via 3356
   4   | LEARN  |  264295  | • via 3356
   4   | LEARN  |  264293  | • via 3356
   4   | LEARN  |  264285  | • via 3356
   4   | LEARN  |  264270  | • via 3356
   4   | LEARN  |  264265  | • via 3356
   4   | LEARN  |  264228  | • via 3356
   4   | LEARN  |  264223  | • via 3356
   4   | LEARN  |  264215  | • via 3356
   4   | LEARN  |  264135  | • via 3356
   4   | LEARN  |  264102  | • via 3356
   4   | LEARN  |  264083  | • via 3356
   4   | LEARN  |  264020  | • via 3356
   4   | LEARN  |  263998  | • via 3356
   4   | LEARN  |  263985  | • via 3356
   4   | LEARN  |  263979  | • via 3356
   4   | LEARN  |  263966  | • via 3356
   4   | LEARN  |  263961  | • via 3356
   4   | LEARN  |  263904  | • via 3356
   4   | LEARN  |  263903  | • via 3356
   4   | LEARN  |  263877  | • via 3356
   4   | LEARN  |  263858  | • via 3356
   4   | LEARN  |  263812  | • via 3356
   4   | LEARN  |  263774  | • via 3356
   4   | LEARN  |  263700  | • via 3356
   4   | LEARN  |  263656  | • via 3356
   4   | LEARN  |  263625  | • via 3356
   4   | LEARN  |  263621  | • via 3356
   4   | LEARN  |  263616  | • via 3356
   4   | LEARN  |  263601  | • via 3356
   4   | LEARN  |  263595  | • via 3356
   4   | LEARN  |  263569  | • via 3356
   4   | LEARN  |  263567  | • via 3356
   4   | LEARN  |  263558  | • via 3356
   4   | LEARN  |  263544  | • via 3356
   4   | LEARN  |  263532  | • via 3356
   4   | LEARN  |  263516  | • via 3356
   4   | LEARN  |  263500  | • via 3356
   4   | LEARN  |  263492  | • via 3356
   4   | LEARN  |  263483  | • via 3356
   4   | LEARN  |  263482  | • via 3356
   4   | LEARN  |  263479  | • via 3356
   4   | LEARN  |  263445  | • via 3356
   4   | LEARN  |  263444  | • via 3356
   4   | LEARN  |  263443  | • via 3356
   4   | LEARN  |  263438  | • via 3356
   4   | LEARN  |  263437  | • via 3356
   4   | LEARN  |  263433  | • via 3356
   4   | LEARN  |  263405  | • via 3356
   4   | LEARN  |  263362  | • via 3356
   4   | LEARN  |  263361  | • via 3356
   4   | LEARN  |  263332  | • via 3356
   4   | LEARN  |  263328  | • via 3356
   4   | LEARN  |  263237  | • via 3356
   4   | LEARN  |  263229  | • via 3356
   4   | LEARN  |  263200  | • via 3356
   4   | LEARN  |  263194  | • via 3356
   4   | LEARN  |  263185  | • via 3356
   4   | LEARN  |  263150  | • via 3356
   4   | LEARN  |  263144  | • via 3356
   4   | LEARN  |  263128  | • via 3356
   4   | LEARN  |  263109  | • via 3356
   4   | LEARN  |  263097  | • via 3356
   4   | LEARN  |  263057  | • via 3356
   4   | LEARN  |  263040  | • via 3356
   4   | LEARN  |  263035  | • via 3356
   4   | LEARN  |  263016  | • via 3356
   4   | LEARN  |  263009  | • via 3356
   4   | LEARN  |  262966  | • via 3356
   4   | LEARN  |  262938  | • via 3356
   4   | LEARN  |  262901  | • via 3356
   4   | LEARN  |  262883  | • via 3356
   4   | LEARN  |  262875  | • via 3356
   4   | LEARN  |  262865  | • via 3356
   4   | LEARN  |  262856  | • via 3356
   4   | LEARN  |  262854  | • via 3356
   4   | LEARN  |  262851  | • via 3356
   4   | LEARN  |  262847  | • via 3356
   4   | LEARN  |  262838  | • via 3356
   4   | LEARN  |  262834  | • via 3356
   4   | LEARN  |  262819  | • via 3356
   4   | LEARN  |  262818  | • via 3356
